date,state,coronavirus,mask,sanitizer,toilet paper,positive,positiveIncrease,negative,negativeIncrease,pending,total,totalTestResultsIncrease,recovered,death,deathIncrease,hospitalizedCumulative,hospitalizedIncrease,total_hospital_beds,available_hospital_beds,hospital_bed_occupancy_rate,total_icu_beds,available_icu_beds,icu_bed_occupancy_rate,adult_population,population_65,home
2020-02-05,AK,1259,148,7,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-06,AK,1280,158,12,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-07,AK,1399,151,5,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-08,AK,1326,160,10,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-09,AK,1112,171,7,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-10,AK,1198,144,11,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-11,AK,1278,118,14,79,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-12,AK,1191,170,12,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-13,AK,1279,171,6,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-14,AK,1101,180,4,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-15,AK,1025,161,8,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-16,AK,1145,177,6,132,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-17,AK,1165,178,11,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-18,AK,1089,163,5,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-19,AK,1114,166,7,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-20,AK,1118,145,16,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-21,AK,1110,168,15,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-22,AK,1218,158,13,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-23,AK,1434,199,17,44,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-24,AK,698,127,6,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-25,AK,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-02-26,AK,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-11,AK,0,0,0,0,0,0.0,46,23.0,14.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-12,AK,0,0,0,0,0,0.0,46,0.0,14.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-13,AK,0,0,0,0,1,1.0,59,13.0,0.0,60.0,14.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-14,AK,0,0,0,0,1,0.0,143,84.0,0.0,144.0,84.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-15,AK,0,0,0,0,1,0.0,143,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-16,AK,0,0,0,0,1,0.0,143,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-17,AK,627,16,15,12,3,2.0,334,191.0,0.0,337.0,193.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-18,AK,1910,46,36,39,6,3.0,406,72.0,0.0,412.0,75.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-19,AK,1712,55,34,31,6,0.0,432,26.0,0.0,438.0,26.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-20,AK,1597,75,29,30,12,6.0,686,254.0,0.0,698.0,260.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-21,AK,1668,106,32,33,14,2.0,758,72.0,0.0,772.0,74.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-22,AK,1658,106,27,30,22,8.0,946,188.0,0.0,968.0,196.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-23,AK,1601,97,27,22,22,0.0,946,0.0,0.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-24,AK,1435,89,25,17,36,14.0,986,40.0,0.0,1022.0,54.0,0.0,0.0,0.0,0.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-03-25,AK,48,3,1,1,42,6.0,1649,663.0,0.0,1691.0,669.0,0.0,1.0,1.0,1.0,1.0,1583,533,0.66,130,55,0.58,552319,74340,0
2020-04-01,AK,0,0,0,0,133,14.0,4470,876.0,0.0,4603.0,890.0,0.0,3.0,0.0,9.0,2.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-02,AK,388,41,7,1,143,10.0,4879,409.0,0.0,5022.0,419.0,0.0,3.0,0.0,9.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-03,AK,690,127,13,4,157,14.0,5859,980.0,0.0,6016.0,994.0,0.0,3.0,0.0,15.0,6.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-04,AK,704,216,16,0,171,14.0,5869,10.0,0.0,6040.0,24.0,0.0,5.0,2.0,16.0,1.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-05,AK,682,166,15,2,185,14.0,6099,230.0,0.0,6284.0,244.0,0.0,6.0,1.0,20.0,4.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-06,AK,681,140,11,4,191,6.0,6692,593.0,0.0,6883.0,599.0,0.0,6.0,0.0,23.0,3.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-07,AK,644,129,11,0,213,22.0,6700,8.0,0.0,6913.0,30.0,29.0,6.0,0.0,23.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-08,AK,1695,302,31,9,226,13.0,6842,142.0,0.0,7068.0,155.0,32.0,7.0,1.0,27.0,4.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-09,AK,1617,260,37,8,235,9.0,6988,146.0,0.0,7223.0,155.0,49.0,7.0,0.0,27.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-10,AK,1513,241,26,9,246,11.0,7186,198.0,0.0,7432.0,209.0,55.0,7.0,0.0,28.0,1.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-11,AK,1084,233,25,10,257,11.0,7475,289.0,0.0,7732.0,300.0,63.0,8.0,1.0,31.0,3.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-04-12,AK,973,186,17,9,272,15.0,7766,291.0,0.0,8038.0,306.0,66.0,8.0,0.0,31.0,0.0,1583,533,0.66,130,55,0.58,552319,74340,1
2020-01-01,AL,12,711,44,76,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-02,AL,4,1399,60,124,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-03,AL,7,1383,63,117,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-04,AL,14,1498,61,160,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-05,AL,10,1531,67,129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-06,AL,16,1442,76,141,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-07,AL,11,1388,63,130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-08,AL,10,1359,64,108,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-09,AL,20,1197,68,138,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-10,AL,17,1256,58,129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-11,AL,25,1303,54,141,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-12,AL,27,1457,64,145,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-13,AL,22,1294,63,112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-14,AL,17,1220,75,114,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-15,AL,2,237,16,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-16,AL,9,182,6,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-17,AL,16,186,11,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-18,AL,37,199,6,27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-19,AL,27,205,6,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-20,AL,110,225,9,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-21,AL,587,199,9,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-22,AL,670,177,5,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-23,AL,620,170,8,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-24,AL,1313,176,7,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-25,AL,1474,211,5,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-26,AL,1678,232,8,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-27,AL,1616,232,5,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-28,AL,1658,225,18,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-29,AL,1384,172,21,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-30,AL,1443,164,14,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-31,AL,1474,173,14,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-01,AL,1087,170,8,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-02,AL,960,172,9,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-03,AL,841,170,6,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-04,AL,735,151,7,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-05,AL,1320,277,21,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-06,AL,1348,296,17,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-07,AL,1594,309,15,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-08,AL,1529,344,20,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-09,AL,1303,329,20,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-10,AL,1405,287,19,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-11,AL,1353,287,19,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-12,AL,1581,364,23,27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-13,AL,1737,392,20,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-14,AL,1390,370,19,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-15,AL,1187,390,11,30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-16,AL,1148,387,16,27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-17,AL,1341,368,22,35,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-18,AL,1263,338,14,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-19,AL,665,205,9,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-20,AL,540,194,5,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-21,AL,539,200,7,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-22,AL,795,248,8,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-23,AL,1722,278,9,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-24,AL,772,137,5,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-25,AL,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-02-26,AL,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-11,AL,0,0,0,0,0,0.0,10,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-12,AL,0,0,0,0,0,0.0,10,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-13,AL,0,0,0,0,1,1.0,11,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-14,AL,0,0,0,0,6,5.0,22,11.0,46.0,74.0,16.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-15,AL,0,0,0,0,12,6.0,28,6.0,46.0,86.0,12.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-16,AL,0,0,0,0,28,16.0,28,0.0,40.0,96.0,16.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-17,AL,748,16,22,16,36,8.0,28,0.0,0.0,64.0,8.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-18,AL,1940,50,46,34,46,10.0,28,0.0,0.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-19,AL,1787,52,44,30,68,22.0,28,0.0,0.0,96.0,22.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-20,AL,1708,66,43,28,81,13.0,28,0.0,0.0,109.0,13.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-21,AL,1626,89,41,30,124,43.0,28,0.0,0.0,152.0,43.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-22,AL,1622,88,40,27,138,14.0,1464,1436.0,0.0,1602.0,1450.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-23,AL,1649,82,41,24,167,29.0,1665,201.0,0.0,1832.0,230.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-24,AL,1455,73,31,22,215,48.0,2106,441.0,0.0,2321.0,489.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-03-25,AL,54,3,1,1,283,68.0,2529,423.0,0.0,2812.0,491.0,0.0,0.0,0.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-04-01,AL,0,0,0,0,1077,96.0,6697,399.0,0.0,7774.0,495.0,0.0,26.0,13.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-04-02,AL,233,22,0,0,1233,156.0,7503,806.0,0.0,8736.0,962.0,0.0,32.0,6.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-04-03,AL,92,11,0,0,1432,199.0,8187,684.0,0.0,9619.0,883.0,0.0,35.0,3.0,0.0,0.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-04-04,AL,91,23,0,0,1580,148.0,9273,1086.0,0.0,10853.0,1234.0,0.0,43.0,8.0,212.0,212.0,13959,4994,0.64,1870,606,0.68,3748089,762032,1
2020-04-05,AL,88,14,0,0,1796,216.0,11282,2009.0,0.0,13078.0,2225.0,0.0,45.0,2.0,231.0,19.0,13959,4994,0.64,1870,606,0.68,3748089,762032,1
2020-04-06,AL,85,4,0,0,1968,172.0,12797,1515.0,0.0,14765.0,1687.0,0.0,50.0,5.0,240.0,9.0,13959,4994,0.64,1870,606,0.68,3748089,762032,1
2020-04-07,AL,80,2,0,0,2119,151.0,12797,0.0,0.0,14916.0,151.0,0.0,56.0,6.0,271.0,31.0,13959,4994,0.64,1870,606,0.68,3748089,762032,1
2020-04-08,AL,1882,211,47,22,2369,250.0,16753,3956.0,0.0,19122.0,4206.0,0.0,66.0,10.0,314.0,43.0,13959,4994,0.64,1870,606,0.68,3748089,762032,1
2020-04-09,AL,1773,190,44,17,2769,400.0,18058,1305.0,0.0,20827.0,1705.0,0.0,74.0,8.0,333.0,19.0,13959,4994,0.64,1870,606,0.68,3748089,762032,1
2020-04-10,AL,1620,172,42,12,2968,199.0,18058,0.0,0.0,21026.0,199.0,0.0,80.0,6.0,368.0,35.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-04-11,AL,1115,164,37,11,3191,223.0,18058,0.0,0.0,21249.0,223.0,0.0,91.0,11.0,402.0,34.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-04-12,AL,856,122,24,3,3525,334.0,18058,0.0,0.0,21583.0,334.0,0.0,93.0,2.0,437.0,35.0,13959,4994,0.64,1870,606,0.68,3748089,762032,0
2020-01-01,AR,5,705,52,77,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-02,AR,3,1295,54,156,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-03,AR,2,1290,61,134,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-04,AR,9,1312,83,113,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-05,AR,4,1405,86,130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-06,AR,5,1280,66,155,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-07,AR,6,1215,73,163,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-08,AR,4,1132,59,105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-09,AR,23,1101,51,130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-10,AR,28,1079,54,111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-11,AR,15,1129,20,103,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-12,AR,14,1241,40,113,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-13,AR,16,1073,34,102,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-14,AR,9,983,49,96,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-15,AR,4,270,11,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-16,AR,14,240,12,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-17,AR,23,228,9,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-18,AR,42,254,7,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-19,AR,29,261,10,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
2020-01-20,AR,141,246,10,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428,4069,0.52,856,362,0.58,2272226,476167,0
